,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TPD52L1,96704.29892586745,-0.47956536368194613,0.03956496802027049,-12.120959214127213,8.179615385949109e-34,1.757870251986149e-33
TPD52L2,289815.6246093961,-0.29156897180866553,0.01331611706043745,-21.895945378471097,2.8395340889215995e-106,1.3478516055482798e-105
TPD52L3,17.568202010173504,-1.4132493615540282,0.2747215331358857,-5.144297738230049,2.685233788735548e-07,3.6715872992021597e-07
TPD52,345442.13043528516,-0.6273431586561004,0.029751656860218616,-21.085990659395183,1.069510682820078e-98,4.7057545261824184e-98
TPH1,665.0320469623613,-0.18763610667216513,0.06408445251868496,-2.927950529302821,0.0034120432974923424,0.00408618082355608
TPH2,44.895465623164874,1.931932926466707,0.17432956807681885,11.082072581143521,1.5328260660952966e-28,3.061140281525085e-28
TPI1P2,2167.30655534612,0.13374723090589327,0.024320659809752943,5.499325756460713,3.812462335536331e-08,5.328859935277193e-08
TPI1P3,2080.1774485409096,-5.626469263856578,0.10693252425688748,-52.617005938622825,0.0,0.0
TPI1,1058971.3138100773,-0.09253904388709765,0.02050537160242027,-4.512917184889015,6.394199427608769e-06,8.413985980705255e-06
TPK1,10425.59750563171,0.4751564621153573,0.027050514033300173,17.56552431981227,4.524940702026564e-69,1.4679732714225165e-68
TPM1,528940.1098244505,-0.11636160488325209,0.032775407693025026,-3.550271776116309,0.000384833645212656,0.00047828686662138367
TPM2,380006.1677220951,-0.5082904978303293,0.041927712741352485,-12.12301994544559,7.976479960932577e-34,1.7147578488046227e-33
TPM3,841907.260430691,-0.3914732319166154,0.016018025701809734,-24.439543249851717,6.500857372959821e-132,3.980699487642124e-131
TPM4,1113891.390142682,-0.5936154998657949,0.023121109784826635,-25.67417850571163,2.271247039497721e-145,1.5831836384224867e-144
TPMT,115578.80121389253,-0.1386981101155424,0.02236627643132432,-6.20121594854714,5.602857127823724e-10,8.164415376555274e-10
TPO,101499.09158131611,-1.7308292317844052,0.12794408028260082,-13.528013394299897,1.0687290096527379e-41,2.5433076420521254e-41
TPP1,579814.9976364094,0.38673271800205056,0.021402774140511678,18.069279966377522,5.5635046071594844e-73,1.8763806590575667e-72
TPP2,104240.60470303817,0.028374747310279155,0.015665431458848873,1.8112968918102297,0.07009490657341345,0.07842953814497594
TPPP2,161.72949216215164,-1.1665992737721111,0.16578536230686186,-7.0368050444211345,1.9669775750303787e-12,3.0124801777402803e-12
TPPP3,72957.92462289575,0.4429986685104128,0.04184449550521462,10.586784788819038,3.4317730489412325e-26,6.611482123819199e-26
TPPP,70927.94380965453,2.0356133999999075,0.04048083161942655,50.28585922189966,0.0,0.0
TPRA1,84113.18735266216,-0.24629563463706733,0.013941725569972085,-17.666079668613108,7.653433727949364e-70,2.5032619331300236e-69
TPRG1L,167356.05191913905,-0.1314124787711567,0.016421905538834835,-8.002267365403481,1.2214879818381167e-15,1.9899284762552448e-15
TPRG1,20516.12211153058,-1.8312916024194528,0.05902294219363523,-31.02677593420497,2.34753104903117e-211,2.784478261770422e-210
TPRKB,34789.52341739229,-0.2038827354843851,0.015152537260607935,-13.455352854628462,2.8636901599394465e-41,6.771323131436744e-41
TPRN,74688.75707324025,-0.5444030524822729,0.0261337046311817,-20.831453487566886,2.245425538197061e-96,9.644100317464228e-96
TPRX1,7.9103943150069,-0.4686317651109255,0.2877043073315456,-1.6288660029371134,0.10334138846562851,0.11435308365931297
TPRXL,4769.090283261512,-1.9751001042020497,0.0704573786919436,-28.032551605952538,6.519645781383881e-173,5.68555570840992e-172
TPR,306369.04494010826,-0.019183548408027166,0.014807666688671901,-1.2955146014127183,0.19514276764919547,0.2117575248030988
TPSAB1,39787.092676434426,-0.4847356445604801,0.05654285331031959,-8.572889696601345,1.0092015602338011e-17,1.7046712495434678e-17
TPSB2,57374.44788003655,-0.25623919486934493,0.05560524463910851,-4.608183931792753,4.062012608625949e-06,5.376045557966875e-06
TPSD1,2794.777594182421,-0.6207929843663661,0.08668186927157957,-7.161739699237263,7.96595751049279e-13,1.2297239224009878e-12
TPSG1,2530.5052009244723,-1.8769644461303612,0.08818513020939081,-21.28436440104597,1.5848121676217125e-100,7.127102708743335e-100
TPST1,42785.20128558042,0.8306022643267041,0.02766271007832465,30.026062593828417,4.484682646934347e-198,4.824589354952521e-197
TPST2,82724.10093833723,-0.253137699265694,0.02326454778622093,-10.880834718636645,1.4225428053153596e-27,2.802132610025049e-27
