,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166523,83.63241,-0.1776515688783275,0.10085026397392265,-1.761537966070805,0.07814739294854443,0.09853760314951714
ENSG00000166526,3643.615,-0.16957218152927633,0.06468592311445845,-2.621469608298346,0.008755156815907885,0.012546265389303405
ENSG00000166529,916.1104,0.8487668468468847,0.0630221639623918,13.467751557267738,2.421274673590603e-41,2.403220429959853e-40
ENSG00000166535,1290.2751,-0.9309177804209086,0.0987499566021285,-9.427019640845526,4.2190654894171745e-21,1.9167388912862248e-20
ENSG00000166548,815.6076,-0.9772250853091525,0.07372429517941571,-13.25512957337841,4.213884801624404e-40,4.0065349145603465e-39
ENSG00000166557,6847.053,-0.358124651113981,0.06966673572704953,-5.1405401354972895,2.7394979605293473e-07,5.955214220130934e-07
ENSG00000166562,2729.0596,0.12045584757927891,0.058499231041268064,2.0591013836456034,0.039484527329027456,0.052078017989843545
ENSG00000166573,376.2427,-0.7065099470838441,0.09424272559319576,-7.496705370487009,6.544184925123709e-14,2.1240676077751835e-13
ENSG00000166575,2103.7405,-0.020797999923534614,0.05295551732220456,-0.39274472189536874,0.6945080360307319,0.7272907580112035
ENSG00000166579,3833.519,-0.5313428238259004,0.05093580875176013,-10.431616515906194,1.7783672866033173e-25,9.759432017181741e-25
ENSG00000166582,3731.5186,1.0634200745903581,0.0686841121785752,15.48276655051637,4.5354173330004295e-54,6.377265217059289e-53
ENSG00000166589,87.65422,0.7056219575455347,0.10443405383423775,6.75662709278267,1.4124108975971218e-11,4.0287339412413144e-11
ENSG00000166592,366.31656,-0.2258908172523033,0.0938563037232154,-2.4067729954341797,0.01609417028769818,0.022328680955023068
ENSG00000166595,3762.3687,-0.1392611939720736,0.04361770877212433,-3.1927672932025746,0.0014091645815361735,0.0022198279667065557
ENSG00000166598,23542.375,-0.08475302905569465,0.06732739249668072,-1.2588194182608963,0.20809556486340586,0.24433841684441854
ENSG00000166603,83.424515,-0.38231108155959725,0.10299233597137697,-3.712034278607361,0.0002056001340733594,0.00035176943818892404
ENSG00000166664,419.31982,0.014181979160365107,0.06952180314087923,0.2039932585123935,0.8383587670743871,0.859597571854772
ENSG00000166669,1277.616,-0.04504231433634668,0.06928601475412101,-0.6500924392345374,0.5156325127702415,0.5595360057053889
ENSG00000166670,276.75592,0.17573087300636167,0.10482212984249442,1.6764673000864858,0.09364669611523012,0.1167659678872249
ENSG00000166682,312.59152,-0.3180838796187724,0.10054140218370715,-3.1637103990013604,0.0015577171305517523,0.002441000814128187
ENSG00000166685,2341.336,-0.23236053860089056,0.04773541949128258,-4.867675639538983,1.1291846191844547e-06,2.3400158688513698e-06
ENSG00000166689,1427.7836,-0.3774160300642249,0.07929396170539355,-4.759707069076272,1.9387413165612154e-06,3.9399696306027755e-06
ENSG00000166704,1160.6078,-0.49694774591950797,0.06177927989447541,-8.04392260266451,8.700748511634642e-16,3.126423730335423e-15
ENSG00000166710,19526.75,-2.2743905891666265,0.07088657697600714,-32.08492617631171,7.155207492495328e-226,3.4287754304037616e-223
ENSG00000166716,906.58954,-0.1761716743252272,0.08687739826595593,-2.0278194080572787,0.04257868279736067,0.05591633702283834
ENSG00000166734,3470.0127,-0.8519740768301597,0.053233277296727666,-16.004539267442997,1.1878932207322971e-57,1.870034268642959e-56
ENSG00000166736,451.80725,0.4871043465510702,0.09609120476042186,5.069187630288711,3.995172348958117e-07,8.560573196300885e-07
ENSG00000166743,237.66379,-0.09038750933732029,0.1037270733358847,-0.8713974705970081,0.38353716640606583,0.4284971792916785
