,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MGC15885,26.778787049365153,-0.06665815547323355,0.16121259313757158,-0.4134798291864859,0.6792550977462014,0.7132476399127297
MGC16025,995.3476244549189,-1.8429704767517339,0.09020886515018772,-20.430037266108968,9.043289923962349e-93,1.8819844562618166e-91
MGC16121,2328.201733289458,-0.4780947513652535,0.04460059679416104,-10.71946982170974,8.247472797636606e-27,3.3897579533581956e-26
MGC16142,1119.0873214002618,-0.1375792495870776,0.020611244853439566,-6.674960710299778,2.472984089633237e-11,5.476892837465209e-11
MGC16275,6327.29381190872,-0.638859737553347,0.03004591699162309,-21.262780487993208,2.5109043453990096e-100,5.887607850450005e-99
MGC16384,865.1744137724448,-0.13247767697532561,0.04263048132209167,-3.1075810750153074,0.0018862523930992638,0.0026969367725148802
MGC16703,1039.4980704263612,-0.5050261046589877,0.05306468458389603,-9.517179054565643,1.7794378264964857e-21,5.9912155637192676e-21
MGC21881,15877.049751276843,-0.48987119918055644,0.025038739135858395,-19.56453144555525,3.1024192846119896e-85,5.592873312640197e-84
MGC23270,3641.5593840464394,0.07193454999060668,0.027832428606304103,2.584558861468286,0.00975036599447814,0.01310587763080264
MGC23284,4632.9187950891555,-0.2446629215596685,0.025528963780542407,-9.5837388333852,9.359406681749885e-22,3.183355685054402e-21
MGC26647,8.358210946147342,-0.3204549333673215,0.2926871176546392,-1.0948720119122135,0.2735727122294984,0.3110281204338611
MGC27382,166.6217218676859,0.32998372092710465,0.14330879314147738,2.3026062371576734,0.021301007914581106,0.027700428987634605
MGC2752,63034.424603965745,-0.02047127222684069,0.012431192914943497,-1.646766514437423,0.09960604658523077,0.12058540721801106
MGC2889,467.08317127740395,-0.3504434029217644,0.08891620310619286,-3.941277187727291,8.104890052594328e-05,0.00012757836600189667
MGC29506,45218.20124056237,0.3855890164035015,0.06277519177594276,6.14237894771785,8.129462800462698e-10,1.683889236493154e-09
MGC34034,7.715269761403377,-0.054623809115761285,0.33221836306038716,-0.16442140227460078,0.8693994162734114,0.8883867014465682
MGC3771,1275.1212272827092,-0.11155087755033612,0.028024260483902472,-3.9805110152473966,6.87672779549861e-05,0.00010865774460195885
MGC42105,5459.751007685568,-1.358998446054888,0.061974551372546496,-21.928330515626733,1.3945064193542958e-106,3.666975342780101e-105
MGC4473,358.00286291051077,0.8978810016823572,0.13230135417202596,6.786635006886474,1.1477909623169136e-11,2.5830373126974946e-11
MGC45800,2785.9616092913034,-0.5292954077715225,0.06678091818478481,-7.925848014053149,2.265946016534194e-15,5.948510160521147e-15
MGC57346,19881.340504116757,0.055652650096420626,0.020018354214454376,2.780081194498811,0.005434530853353871,0.0074776234760891925
MGC70857,67859.56271376915,0.183182516870364,0.025913757248363353,7.06892926080541,1.5613370885547811e-12,3.648019029199341e-12
MGC72080,13597.98047111863,0.2801954354818072,0.027023131322587435,10.368725671980295,3.4408253459899784e-25,1.3318965056472809e-24
MGC87042,5741.0226986791,-0.09583473510550243,0.050629198589995796,-1.8928748187698776,0.058374518716549494,0.07261760157923916
MGEA5,320453.5960690619,-0.10279988452967996,0.015476964069087613,-6.6421220641717325,3.091987237286565e-11,6.816639540781354e-11
MGLL,286011.2072176704,0.07978104115361033,0.033973529098981686,2.3483295162292004,0.018857829875022106,0.024668257050345452
MGMT,49410.83479755855,0.2624731532106297,0.033077821230950426,7.935019401006904,2.104624224722023e-15,5.5307187663999144e-15
MGP,946102.7842457313,0.3276849484446266,0.057350894728834416,5.7136850260834,1.1055554469232789e-08,2.1615148906080206e-08
MGRN1,219127.4779069861,-0.1093652460625262,0.01696124174888006,-6.447950432034112,1.1337282847749103e-10,2.4335342522699583e-10
MGST1,387446.3914351901,0.30802465871099205,0.04618845520492163,6.668866870398609,2.577859554180452e-11,5.704193901525847e-11
MGST2,103102.7684207206,0.22308692757309223,0.026983526123799395,8.267523175050504,1.3677066144538793e-16,3.776547649434243e-16
MGST3,184009.22110863382,0.17129342969785905,0.019710733736114896,8.690362925658496,3.6128348239336804e-18,1.0626015487214191e-17
MIA2,4501.285290749806,-0.0822175854065639,0.11683531990726745,-0.7037048854046898,0.4816165772931248,0.5234895699677954
MIA3,223953.05665294672,0.1648899613145694,0.021393427472299872,7.707505565813065,1.2830071260161111e-14,3.27026224618734e-14
MIAT,39508.64860988993,0.056893653048208946,0.04794708725339302,1.1865924774019054,0.23538840459281518,0.2705019591597068
MIA,29687.10971628535,-0.9414312128072191,0.085176346143474,-11.052730663292833,2.1264661233332207e-28,9.198717323740922e-28
MIB1,146446.45296129974,-0.10790173745183317,0.019875739440460283,-5.42881625989631,5.6729049254197456e-08,1.0699715869434536e-07
MIB2,67322.6312047463,-0.3322235077457657,0.022461646879692453,-14.790701212836204,1.6819238917294806e-49,1.3736836664675007e-48
MICAL1,92479.59618796408,-0.1765129010245807,0.029019938220657585,-6.082469910254033,1.183451117371949e-09,2.431779968891598e-09
MICAL2,193244.7921144704,0.31105758970286623,0.03323172238423006,9.360260840722388,7.954008364041844e-21,2.6060517101310953e-20
MICAL3,160950.52221274312,-0.27996659514565353,0.024437473796428976,-11.45644584533794,2.1828996657132726e-30,1.005398436213221e-29
MICALCL,5428.434315515666,0.07729359338840344,0.05051883554839731,1.5299955462028765,0.1260178313604249,0.15064260082689582
MICALL1,129131.08553060838,-0.4250722813028909,0.02865531906676104,-14.833974813281936,8.834325802354483e-50,7.276609998191858e-49
MICALL2,67320.05030941358,-0.01504358127995685,0.026132034042839834,-0.5756758641633097,0.5648342922005904,0.6053431809361601
MICA,34169.32687705876,0.06771561086100215,0.022356552253554075,3.0288932789373746,0.0024545137298070253,0.0034783956233646004
MICB,16862.075575538947,0.09539898648750833,0.034564364094510684,2.7600388141571233,0.005779449453893128,0.007934511617881067
MID1IP1,122197.895746499,0.1211150698970678,0.023338331746593232,5.18953416260129,2.108208247346294e-07,3.8607488265466186e-07
MID1,63337.941529583,0.041220313149214205,0.03195092498717746,1.2901132961176156,0.19701132405283217,0.22886823507119253
MID2,44730.355169044684,0.012212992894901293,0.030269612584649393,0.4034737101688199,0.6865997711505571,0.7201120020004147
MIDN,253409.7812687976,-0.133969634556636,0.017769344421525023,-7.539368441435067,4.722529551967841e-14,1.177623670316117e-13
MIER1,98293.01276426345,-0.12693388062767863,0.016986849512601435,-7.472479257175656,7.869777767496476e-14,1.945034449324296e-13
MIER2,47897.27296765867,-0.1473869648925923,0.014469901489550732,-10.185761457949527,2.295556192487787e-24,8.613837607983764e-24
MIER3,56344.332847229954,0.19374395197702404,0.01717004770821092,11.283833060310796,1.5772072245804262e-29,7.087855738989934e-29
MIF4GD,50081.21040773794,0.1551092348546902,0.015472053806832918,10.025122507406829,1.1821291212138867e-23,4.329651611312981e-23
MIF,799859.1548528423,0.11850782284755083,0.028830290822988037,4.1105316479519445,3.947491687225555e-05,6.331728135400875e-05
MIIP,54431.79431832586,-0.13347447792666148,0.021389442264649297,-6.240203754506356,4.3700128202028107e-10,9.159924915508528e-10
MIMT1,213.900575257341,-1.0587349744455443,0.13271645853792188,-7.977420329845718,1.4942329018367787e-15,3.950139271474731e-15
MINA,86822.2261190447,-0.1273778840426844,0.019055424749757625,-6.684599567601063,2.31556923080215e-11,5.134413395197315e-11
MINK1,248279.29673441174,-0.22479785531684812,0.01876772602545299,-11.977895191563158,4.6395370985287974e-33,2.3201105298859118e-32
MINPP1,51367.95515791488,0.1693140762921277,0.01729563895897499,9.789408572515784,1.2502503830743006e-22,4.402482015001945e-22
MIOS,62853.0019900983,0.051946127948546715,0.01662328858560357,3.1249008089490866,0.001778650253050479,0.002547921494956109
MIOX,11484.489321610761,-1.8514726656190765,0.11066943175582203,-16.729756683888237,7.956264852259664e-63,9.211254751879463e-62
MIPEP,53011.3292838064,0.2642615039823743,0.025181109762865934,10.494434378427409,9.162481626343329e-26,3.624567318580481e-25
MIPOL1,9962.925301317842,0.28532135361669325,0.03465515670322118,8.233157219865427,1.8234262740898822e-16,5.01516148061505e-16
MIP,197.75093255745765,-0.17225430587183685,0.05646228013363512,-3.0507855060784785,0.0022824356439970117,0.0032424382398458284
MIR155HG,4002.6225201669254,-0.5357016816438399,0.046521753537257744,-11.51507931047384,1.1075759241836084e-30,5.147863161659964e-30
MIR17HG,5299.038420647836,-0.0005661137941435085,0.03891789587677048,-0.014546361805788516,0.9883940917959524,0.9902429215024867
MIS12,40287.48763409563,-0.05240051182442872,0.013480075771270793,-3.8872564749306906,0.0001013836167256708,0.0001584717572550171
MITD1,23243.777456381278,0.030913464086117406,0.014078474840781632,2.1957963796312114,0.028106520918142926,0.03613036191795383
MITF,75034.2440244146,-0.7023967441648645,0.047356599239731394,-14.832077375513176,9.087649732701535e-50,7.482238471265144e-49
MIXL1,186.8113170664023,0.2729162107205086,0.0934564530121736,2.920250040785933,0.0034975064324791662,0.004889398201816641
MKI67IP,91473.32367220162,-0.022722473484596443,0.01430285656934408,-1.5886668075311952,0.11213563648368313,0.134807832802859
MKI67,222776.87072360315,0.1834199574856654,0.04180043471506359,4.387991625827913,1.1440217952696117e-05,1.8979683403262477e-05
MKKS,103392.71589112865,0.18126413053175994,0.015785452506161885,11.48298602532953,1.6063519923569405e-30,7.423724364314443e-30
MKL1,115754.66668339266,-0.25354430573879677,0.015802086025334623,-16.044989587596408,6.196933823320992e-58,6.350765060727701e-57
MKL2,126142.43706652257,0.04447116901836681,0.02300639746042653,1.9329914253138496,0.05323725411662838,0.06641766783350113
MKLN1,166552.37151046953,-0.22242279339716464,0.01685826347182516,-13.193695410496751,9.539199193672095e-40,5.8251221478790324e-39
